layer,probe,real,f5tts,xtts,cosyvoice3,chatterbox,indextts,dP_real,dP_f5tts,dP_xtts,dP_cosyvoice3,dP_chatterbox,dP_indextts,margin,top_class,target_aligned,margin_ci_lo,margin_ci_hi,S_cosyvoice3,S_f5tts,S_indextts,delta_target,delta_ci_lo,delta_ci_hi,S_target,S_ci_lo,S_ci_hi,dP_f5tts_lo,dP_f5tts_hi,S_f5tts_lo,S_f5tts_hi,dP_cosyvoice3_lo,dP_cosyvoice3_hi,S_cosyvoice3_lo,S_cosyvoice3_hi
20,resynth_encodec,0.2359249329758713,0.040214477211796246,0.15013404825737264,0.48257372654155495,0.08042895442359249,0.010723860589812333,-0.00536193029490617,0.0,0.1099195710455764,-0.008042895442359255,-0.08847184986595175,-0.008042895442359248,0.1099195710455764,xtts,False,0.03202867991246758,0.1520057742782152,-0.11796246648793565,-0.1099195710455764,-0.11796246648793565,,,,,,,-0.021857923497267763,0.024131938171596215,-0.15384615384615383,-0.06988778863616708,-0.0683153936227707,0.04842087485222089,-0.20384257246376813,-0.031743937680613114
20,resynth_dac,0.16353887399463807,0.040214477211796246,0.04289544235924933,0.5683646112600537,0.16353887399463807,0.021447721179624665,-0.0777479892761394,0.0,0.002680965147453085,0.07774798927613946,-0.00536193029490617,0.002680965147453085,0.07506702412868638,cosyvoice3,False,0.019068428358439193,0.11320754716981135,0.07506702412868638,-0.07774798927613946,-0.07506702412868638,,,,,,,-0.013623978201634877,0.01355105602686462,-0.12534136125654446,-0.03296029583495518,0.03503807639915375,0.11879110760326227,0.01643723332584773,0.11317286271233636
20,resynth_hift3,0.21715817694369974,0.03485254691689008,0.06970509383378017,0.5388739946380697,0.13136729222520108,0.00804289544235925,-0.024128686327077736,-0.005361930294906163,0.02949061662198392,0.04825737265415553,-0.03753351206434316,-0.010723860589812331,0.018766756032171608,cosyvoice3,True,5.542441505745899e-17,0.06684940000860196,0.018766756032171608,-0.05361930294906169,-0.05898123324396786,0.04825737265415553,0.0025523560209423876,0.09711924989639453,0.018766756032171608,-0.029575902613864804,0.07143330807123913,,,,,,,,
20,resynth_s3vc3,0.18230563002680966,0.029490616621983913,0.09651474530831099,0.5764075067024129,0.10723860589812333,0.00804289544235925,-0.05898123324396781,-0.010723860589812333,0.05630026809651474,0.08579088471849872,-0.06166219839142091,-0.010723860589812331,0.029490616621983975,cosyvoice3,True,0.002645502645502643,0.09763034874383388,0.029490616621983975,-0.09651474530831106,-0.09651474530831104,0.08579088471849872,0.029806280542589735,0.13867593582887705,0.029490616621983975,-0.04497354497354497,0.10245626552507796,,,,,,,,
21,clean_real,0.2359249329758713,0.02680965147453083,0.03753351206434316,0.45576407506702415,0.20107238605898123,0.04289544235924933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,resynth_vocos,0.2359249329758713,0.04825737265415549,0.032171581769437,0.4906166219839142,0.18230563002680966,0.010723860589812333,0.0,0.021447721179624662,-0.005361930294906163,0.03485254691689005,-0.018766756032171567,-0.032171581769437,0.013404825737265386,cosyvoice3,False,5.1608023410310036e-17,0.0714285714285714,0.013404825737265386,-0.013404825737265386,-0.06702412868632704,0.021447721179624662,-0.002703069917743831,0.04620834328714762,-0.013404825737265386,-0.06581585983675771,0.035235152079041196,,,,,,,,
21,resynth_bigvgan,0.2037533512064343,0.021447721179624665,0.03485254691689008,0.5040214477211796,0.21179624664879357,0.024128686327077747,-0.03217158176943699,-0.005361930294906166,-0.002680965147453078,0.04825737265415547,0.01072386058981234,-0.018766756032171584,0.03753351206434313,cosyvoice3,False,0.0026525198938991946,0.09019167278063098,0.03753351206434313,-0.05361930294906164,-0.06702412868632705,-0.018766756032171584,-0.03476168800447305,-0.005405405405405406,-0.06702412868632705,-0.11437937190323523,-0.02988726498237365,-0.020943782550741363,0.008321703482413434,-0.1042957949106629,-0.016259063941990736,0.007957559681697644,0.09239759803340833,-0.019022250748823317,0.08559351252462706
21,resynth_griffinlim,0.23056300268096513,0.14209115281501342,0.00804289544235925,0.4316353887399464,0.17962466487935658,0.00804289544235925,-0.00536193029490617,0.11528150134048258,-0.029490616621983913,-0.024128686327077764,-0.02144772117962465,-0.03485254691689008,0.13672922252010722,f5tts,True,0.055398199445983336,0.17520215633423178,-0.13941018766756036,0.13672922252010722,-0.15013404825737267,0.11528150134048258,0.07814627133872418,0.15609089547768792,0.13672922252010722,0.05928729982559059,0.1755515117581187,,,,,,,,
21,resynth_glvocos,0.2225201072386059,0.09115281501340483,0.0160857908847185,0.4745308310991957,0.17158176943699732,0.024128686327077747,-0.013404825737265397,0.064343163538874,-0.021447721179624662,0.01876675603217154,-0.029490616621983906,-0.018766756032171584,0.04557640750670246,f5tts,True,0.0026807859385528415,0.0973932269197584,-0.04557640750670246,0.04557640750670246,-0.08310991957104558,0.064343163538874,0.03532131316098708,0.09162975803028159,0.04557640750670246,-0.016000000000000028,0.09601286863270776,,,,,,,,
21,resynth_encodec,0.24932975871313673,0.064343163538874,0.07238605898123325,0.4932975871313673,0.11796246648793565,0.002680965147453083,0.013404825737265424,0.03753351206434316,0.03485254691689009,0.03753351206434313,-0.08310991957104558,-0.040214477211796246,2.7755575615628914e-17,f5tts,False,6.938893903907228e-18,0.07507714097829936,-2.7755575615628914e-17,2.7755575615628914e-17,-0.0777479892761394,,,,,,,0.010638297872340427,0.06878306878306878,-0.08011308240021268,0.032000000000000015,-0.032827001474542435,0.1035635685840045,-0.09019167278063098,0.07341200169017367
21,resynth_dac,0.18498659517426275,0.021447721179624665,0.03485254691689008,0.5040214477211796,0.2225201072386059,0.032171581769437,-0.05093833780160856,-0.005361930294906166,-0.002680965147453078,0.04825737265415547,0.02144772117962468,-0.010723860589812333,0.026809651474530793,cosyvoice3,False,8.326672684688674e-17,0.08130081300813005,0.026809651474530793,-0.05361930294906164,-0.058981233243967805,,,,,,,-0.01912568306010929,0.008065059560038257,-0.09485739218805235,-0.02156334231805933,0.01315703135792235,0.08635755488781169,-0.03475935828877008,0.082672192513369
21,resynth_hift3,0.21983914209115282,0.024128686327077747,0.045576407506702415,0.5201072386058981,0.17962466487935658,0.010723860589812333,-0.01608579088471848,-0.002680965147453085,0.008042895442359255,0.06434316353887398,-0.02144772117962465,-0.032171581769437,0.05630026809651473,cosyvoice3,True,0.005405405405405433,0.1093479892761394,0.05630026809651473,-0.06702412868632707,-0.09651474530831097,0.06434316353887398,0.018513284341435846,0.11081098908935323,0.05630026809651473,0.002680785938552861,0.10909426713947984,,,,,,,,
21,resynth_s3vc3,0.16621983914209115,0.021447721179624665,0.064343163538874,0.6085790884718498,0.13404825737265416,0.005361930294906166,-0.06970509383378015,-0.005361930294906166,0.026809651474530835,0.15281501340482567,-0.06702412868632707,-0.03753351206434316,0.12600536193029482,cosyvoice3,True,0.05148357548265507,0.1973333333333333,0.12600536193029482,-0.15817694369973184,-0.19034852546916883,0.15281501340482567,0.08868026439633785,0.21892722936840586,0.12600536193029482,0.05569923371647503,0.19780366692131404,,,,,,,,
22,clean_real,0.26541554959785524,0.04825737265415549,0.032171581769437,0.43967828418230565,0.1876675603217158,0.02680965147453083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,resynth_vocos,0.2520107238605898,0.058981233243967826,0.03753351206434316,0.4906166219839142,0.15013404825737264,0.010723860589812333,-0.013404825737265424,0.010723860589812333,0.005361930294906163,0.05093833780160856,-0.03753351206434316,-0.0160857908847185,0.040214477211796225,cosyvoice3,False,0.002666312997347431,0.08289325601066644,0.040214477211796225,-0.040214477211796225,-0.06702412868632705,0.010723860589812333,-0.008273438889877244,0.034766385113221956,-0.040214477211796225,-0.0857945501005362,0.005391199825162104,,,,,,,,
22,resynth_bigvgan,0.21715817694369974,0.040214477211796246,0.03485254691689008,0.4932975871313673,0.1903485254691689,0.024128686327077747,-0.0482573726541555,-0.008042895442359248,0.002680965147453085,0.05361930294906164,0.002680965147453085,-0.002680965147453085,0.05093833780160856,cosyvoice3,False,0.0026809651474530983,0.09358288770053472,0.05093833780160856,-0.06166219839142089,-0.05630026809651473,-0.002680965147453085,-0.018666666666666665,0.013193484664460919,-0.05630026809651473,-0.10512129380053903,-0.01586886063325854,-0.0217983651226158,0.005333333333333336,-0.11229946524064169,-0.02089961739830856,0.008042895442359255,0.10080318447333708,-0.02139180800275265,0.09946906790713847
